UTGDAG,SVFN,POSTNR,KAUPVERD,EINFLM,FERMETRAVERD,TEGUND
2007-05,8717,815,14500000,"129,7",111796,Fjölbýli
2007-04,2000,230,13200000,"122,5",107755,Fjölbýli
2007-05,2000,230,18500000,"103,6",178571,Fjölbýli
2007-05,1300,210,32500000,"101,5",320197,Fjölbýli
2007-05,1400,220,14300000,"67,7",211226,Fjölbýli
2007-05,1400,220,34700000,"163,8",211844,Fjölbýli
2007-04,1000,203,31000000,"138,6",223665,Fjölbýli
2007-04,1000,203,23400000,"97,5",240000,Fjölbýli
2007-05,7400,700,19200000,"109,3",175663,Fjölbýli
2007-05,7400,700,16600000,"151,2",109788,Fjölbýli
2007-05,0,108,19000000,"84,8",224057,Fjölbýli
2007-05,0,101,18200000,"66,1",275340,Fjölbýli
2007-05,0,105,20500000,"104,6",195985,Fjölbýli
2007-05,0,110,23500000,"84,3",278766,Fjölbýli
2007-05,0,107,21300000,"110,6",192586,Fjölbýli
2007-05,0,110,20800000,"118,1",176122,Fjölbýli
2007-05,1604,270,28000000,"116,9",239521,Fjölbýli
2007-05,0,102,23600000,"76,5",308497,Fjölbýli
2007-05,0,101,23500000,"72,9",322359,Fjölbýli
2007-05,0,107,20700000,"70,5",293617,Fjölbýli
2007-05,0,107,33000000,"131,5",250951,Fjölbýli
2007-05,0,108,63500000,"209,1",303682,Einbýli
2007-05,6400,620,14000000,"117,2",119454,Sérbýli
2007-05,6000,603,22300000,"147,8",150880,Sérbýli
2007-05,0,104,15900000,"62,0",256452,Fjölbýli
2007-05,0,112,19200000,"86,3",222480,Fjölbýli
2007-05,0,107,22250000,"84,9",262073,Fjölbýli
2007-05,0,112,18500000,"83,4",221823,Fjölbýli
2007-05,0,111,35500000,"162,0",219136,Einbýli
2007-05,0,101,15600000,"52,7",296015,Fjölbýli
2007-05,0,101,15500000,"55,4",279783,Fjölbýli
2007-05,1100,170,25900000,"83,2",311298,Fjölbýli
2007-05,0,101,18600000,"67,5",275556,Fjölbýli
2007-05,4200,400,10300000,"120,1",85762,Einbýli
2007-05,2000,230,28400000,"128,3",221356,Fjölbýli
2007-05,2000,230,26300000,"127,7",205951,Fjölbýli
2007-05,2000,230,29700000,"129,0",230233,Fjölbýli
2007-05,1400,220,18500000,"108,9",169881,Fjölbýli
2007-05,1300,210,28900000,"114,1",253287,Fjölbýli
2007-05,1400,220,13000000,"69,6",186782,Fjölbýli
2007-05,1400,221,39200000,"162,6",241082,Fjölbýli
2007-05,1000,203,26900000,"113,3",237423,Fjölbýli
2007-05,1000,203,26500000,"111,3",238095,Fjölbýli
2007-05,1000,200,15500000,"74,2",208895,Fjölbýli
2007-04,1000,203,21900000,"97,5",224615,Fjölbýli
2007-05,1000,200,22900000,"84,2",271971,Fjölbýli
2007-05,1000,203,23500000,"87,5",268571,Fjölbýli
2007-05,8716,810,13700000,"76,0",180263,Einbýli
2007-05,1300,210,27800000,"94,3",294804,Fjölbýli
2007-05,8000,900,10900000,"108,2",100739,Einbýli
2007-05,4200,410,12500000,"170,0",73529,Einbýli
2007-05,1000,201,28000000,"114,6",244328,Fjölbýli
2007-05,1000,200,24500000,"103,9",235804,Fjölbýli
2007-05,1000,200,18900000,"97,4",194045,Fjölbýli
2007-05,0,105,18900000,"79,4",238035,Fjölbýli
2007-05,4200,410,16800000,"249,2",67416,Einbýli
2007-05,1400,220,29000000,"169,5",171091,Fjölbýli
2007-05,1000,200,33000000,"157,2",209924,Fjölbýli
2007-05,0,nan,29300000,"141,6",206921,Fjölbýli
2007-05,1300,210,21800000,"85,7",254376,Fjölbýli
2007-05,1000,201,50200000,"205,0",244878,Sérbýli
2007-05,1000,200,29800000,"116,7",255356,Fjölbýli
2007-05,1000,200,19000000,"97,4",195072,Fjölbýli
2007-05,0,101,17300000,"90,8",190529,Fjölbýli
2007-05,0,107,33200000,"125,8",263911,Fjölbýli
2007-05,0,109,18300000,"86,8",210829,Fjölbýli
2007-05,0,109,40200000,"260,5",154319,Sérbýli
2007-05,1100,170,18500000,"89,6",206473,Fjölbýli
2007-05,0,101,23000000,"84,1",273484,Fjölbýli
2007-05,0,112,17000000,"88,8",191441,Fjölbýli
2007-05,3609,310,25000000,"127,0",196850,Sérbýli
2007-05,3609,310,22000000,"151,9",144832,Sérbýli
2007-05,0,109,12200000,"45,7",266958,Fjölbýli
2007-05,0,111,33000000,"154,3",213869,Einbýli
2007-05,0,112,19300000,"81,9",235653,Fjölbýli
2007-05,0,107,20600000,"91,7",224646,Fjölbýli
2007-05,0,108,37000000,"174,4",212156,Fjölbýli
2007-05,6710,680,1250000,"105,0",11905,Sérbýli
2007-05,0,112,35000000,"160,7",217797,Fjölbýli
2007-05,0,112,21000000,"91,9",228509,Fjölbýli
2007-05,0,112,31000000,"119,9",258549,Fjölbýli
2007-05,0,104,28000000,"103,0",271845,Fjölbýli
2007-05,0,111,19500000,"91,0",214286,Fjölbýli
2007-05,0,112,17900000,"79,5",225157,Fjölbýli
2007-05,0,104,25400000,"122,6",207178,Fjölbýli
2007-05,0,112,23100000,"103,0",224272,Fjölbýli
2007-05,0,101,36200000,"103,1",351115,Fjölbýli
2007-05,2000,260,25000000,"151,1",165453,Fjölbýli
2007-05,0,101,18300000,"74,1",246964,Fjölbýli
2007-05,0,105,31500000,"115,5",272727,Fjölbýli
2007-05,0,105,12500000,"44,7",279642,Fjölbýli
2007-05,0,107,14200000,"50,6",280632,Fjölbýli
2007-05,2000,230,18500000,"109,9",168335,Fjölbýli
2007-05,2000,260,16300000,"89,0",183146,Fjölbýli
2007-04,2000,233,20000000,"145,3",137646,Einbýli
2007-05,1400,220,27700000,"134,2",206408,Einbýli
2007-05,0,112,22500000,"128,2",175507,Fjölbýli
2007-05,3714,355,12800000,"158,8",80605,Fjölbýli
2007-05,8200,800,28500000,"161,1",176909,Einbýli
2007-05,8200,800,14000000,"122,8",114007,Fjölbýli
2007-05,1400,220,18600000,"98,2",189409,Fjölbýli
2007-05,1000,200,13200000,"50,0",264000,Fjölbýli
2007-05,1400,221,23700000,"106,3",222954,Fjölbýli
2007-05,1000,203,66000000,"236,7",278834,Einbýli
2007-04,1000,203,17600000,"71,6",245810,Fjölbýli
2007-05,1000,203,52000000,"171,1",303916,Einbýli
2007-05,0,105,24400000,"83,7",291517,Fjölbýli
2007-05,8200,800,32900000,"194,4",169239,Einbýli
2007-05,8716,810,9000000,"48,2",186722,Fjölbýli
2007-05,1000,201,31000000,"148,5",208754,Fjölbýli
2007-05,1000,201,22500000,"85,5",263158,Fjölbýli
2007-05,0,104,13800000,"51,6",267442,Fjölbýli
2007-05,0,111,14200000,"66,9",212257,Fjölbýli
2007-05,1400,221,26500000,"113,7",233069,Fjölbýli
2007-05,1000,203,28600000,"127,3",224666,Fjölbýli
2007-05,1604,270,35000000,"223,5",156600,Sérbýli
2007-05,0,101,16300000,"57,2",284965,Fjölbýli
2007-05,0,101,16500000,"55,9",295170,Fjölbýli
2007-05,0,110,19500000,"83,4",233813,Fjölbýli
2007-05,1400,221,26000000,"135,1",192450,Fjölbýli
2007-05,1000,203,34500000,"141,3",244161,Fjölbýli
2007-05,1000,200,26400000,"95,9",275287,Fjölbýli
2007-05,1000,201,52500000,"191,5",274151,Sérbýli
2007-04,1000,201,23900000,"97,9",244127,Fjölbýli
2007-05,1000,200,13100000,"54,4",240809,Fjölbýli
2007-05,3000,300,15100000,"94,5",159788,Fjölbýli
2007-05,3000,300,28300000,"185,0",152973,Fjölbýli
2007-05,3000,300,30000000,"138,5",216606,Fjölbýli
2007-05,1604,270,18600000,"86,1",216028,Fjölbýli
2007-05,0,110,42400000,"155,2",273196,Sérbýli
2007-05,0,109,15500000,"78,9",196451,Fjölbýli
2007-05,0,110,15500000,"57,6",269097,Fjölbýli
2007-05,0,113,33800000,"129,0",262016,Fjölbýli
2007-05,0,101,14900000,"40,9",364303,Fjölbýli
2007-05,8000,900,5700000,"91,6",62227,Fjölbýli
2007-05,8000,900,8700000,"151,0",57616,Fjölbýli
2007-05,1400,220,19400000,"107,1",181139,Fjölbýli
2007-05,0,111,17500000,"97,7",179120,Fjölbýli
2007-05,0,105,15850000,"62,1",255233,Fjölbýli
2007-05,0,108,20500000,"76,2",269029,Fjölbýli
2007-05,0,107,76000000,"233,0",326180,Einbýli
2007-05,0,111,12200000,"63,5",192126,Fjölbýli
2007-05,0,110,14800000,"60,8",243421,Fjölbýli
2007-05,0,101,16000000,"48,7",328542,Fjölbýli
2007-05,0,108,37000000,"145,0",255172,Fjölbýli
2007-05,0,112,29500000,"119,4",247069,Sérbýli
2007-05,0,107,22300000,"108,1",206290,Fjölbýli
2007-05,0,109,45000000,"215,7",208623,Einbýli
2007-05,0,104,19200000,"69,7",275466,Fjölbýli
2007-05,0,110,26700000,"100,5",265672,Fjölbýli
2007-05,0,101,30700000,"89,7",342252,Fjölbýli
2007-05,5716,550,10250000,"76,4",134162,Fjölbýli
2007-05,8613,860,17500000,"135,9",128771,Einbýli
2007-05,8200,800,20500000,"95,0",215789,Fjölbýli
2007-05,1000,203,32000000,"138,5",231047,Fjölbýli
2007-04,7400,700,15000000,"70,9",211566,Fjölbýli
2007-05,0,109,18600000,"97,9",189990,Fjölbýli
2007-05,0,110,14500000,"56,9",254833,Fjölbýli
2007-05,0,110,20800000,"88,5",235028,Fjölbýli
2007-05,0,105,18000000,"77,1",233463,Fjölbýli
2007-05,0,101,9200000,"35,6",258427,Fjölbýli
2007-05,0,109,19800000,"104,9",188751,Fjölbýli
2007-05,0,111,18000000,"91,0",197802,Fjölbýli
2007-05,0,104,32500000,"94,8",342827,Fjölbýli
2007-05,0,104,16200000,"66,7",242879,Fjölbýli
2007-05,0,116,18800000,"90,8",207048,Fjölbýli
2007-05,0,105,22700000,"94,4",240466,Fjölbýli
2007-05,1300,210,34900000,"140,1",249108,Fjölbýli
2007-05,0,104,15500000,"52,9",293006,Fjölbýli
2007-05,0,113,19500000,"82,3",236938,Fjölbýli
2007-05,0,110,33500000,"133,4",251124,Fjölbýli
2007-05,0,111,13800000,"62,5",220800,Fjölbýli
2007-05,6000,600,26129000,"131,0",199458,Sérbýli
2007-05,1000,203,20500000,"104,4",196360,Fjölbýli
2007-05,1000,203,21700000,"104,1",208453,Fjölbýli
2007-05,1000,203,21700000,"104,8",207061,Fjölbýli
2007-05,1000,203,21700000,"103,3",210068,Fjölbýli
2007-05,1000,203,21700000,"100,2",216567,Fjölbýli
2007-05,1000,203,21700000,"104,2",208253,Fjölbýli
2007-05,8401,780,15000000,"205,2",73099,Einbýli
2007-05,0,113,25500000,"105,7",241249,Fjölbýli
2007-05,0,104,41000000,"178,6",229563,Fjölbýli
2007-05,6000,600,42000000,"260,7",161105,Einbýli
2007-05,8000,900,5700000,"85,5",66667,Fjölbýli
2007-03,2510,245,24000000,"205,0",117073,Einbýli
2007-05,2000,230,14500000,"95,0",152632,Fjölbýli
2007-05,2000,260,16300000,"89,0",183146,Fjölbýli
2007-05,7300,735,24000000,"207,2",115830,Einbýli
2007-05,7300,730,5000000,"37,8",132275,Einbýli
2007-05,6000,603,20000000,"117,4",170358,Sérbýli
2007-05,6000,603,14500000,"109,0",133028,Fjölbýli
2007-05,0,113,27300000,"112,6",242451,Fjölbýli
2007-05,0,112,20300000,"106,4",190789,Fjölbýli
2007-05,8000,900,8273000,"92,5",89438,Einbýli
2007-05,8000,900,9000000,"145,5",61856,Einbýli
2007-05,8000,900,11900000,"186,7",63739,Fjölbýli
2007-05,8000,900,15800000,"202,6",77986,Einbýli
2007-05,1000,201,18800000,"66,1",284418,Fjölbýli
2007-05,0,110,18300000,"91,7",199564,Fjölbýli
2007-05,1300,210,59500000,"271,8",218911,Einbýli
2007-05,1000,203,29900000,"124,3",240547,Fjölbýli
2007-05,0,101,24000000,"88,7",270575,Fjölbýli
2007-05,3000,300,19700000,"146,2",134747,Fjölbýli
2007-05,3609,310,20000000,"138,4",144509,Einbýli
2007-05,3609,310,10300000,"62,9",163752,Fjölbýli
2007-05,8716,810,24550000,"99,5",246734,Sérbýli
2007-05,8716,810,22230000,"86,5",256994,Sérbýli
2007-05,0,101,32000000,"78,8",406091,Fjölbýli
2007-05,0,105,47700000,"142,3",335207,Fjölbýli
2007-05,0,112,25272000,"102,3",247038,Fjölbýli
2007-05,0,105,50950000,"118,6",429595,Fjölbýli
2007-05,1604,270,23900000,"93,0",256989,Fjölbýli
2007-05,0,111,35200000,"185,2",190065,Einbýli
2007-05,0,111,17500000,"84,6",206856,Fjölbýli
2007-05,0,109,21100000,"107,8",195733,Fjölbýli
2007-05,8200,800,16700000,"87,2",191514,Fjölbýli
2007-05,2000,260,19000000,"96,4",197095,Fjölbýli
2007-05,1400,220,23000000,"116,5",197425,Fjölbýli
2007-05,0,112,19000000,"78,3",242656,Fjölbýli
2007-05,0,111,16500000,"99,3",166163,Fjölbýli
2007-05,0,102,40000000,"108,1",370028,Fjölbýli
2007-05,0,110,16000000,"66,8",239521,Fjölbýli
2007-05,0,101,13750000,"51,5",266990,Fjölbýli
2007-05,0,105,23900000,"117,4",203578,Fjölbýli
2007-05,0,110,22000000,"112,1",196253,Fjölbýli
2007-05,3714,355,9500000,"92,7",102481,Fjölbýli
2007-05,6000,600,3500000,"43,4",80645,Fjölbýli
2007-05,6000,603,21750000,"134,6",161590,Sérbýli
2007-05,6000,603,31000000,"186,5",166220,Einbýli
2007-05,6000,600,15200000,"91,0",167033,Sérbýli
2007-05,6000,600,11150000,"67,7",164697,Fjölbýli
2007-05,4604,450,1100000,"121,2",9076,Fjölbýli
2007-05,8509,880,15900000,"132,5",120000,Einbýli
2007-05,2000,260,8400000,"50,6",166008,Fjölbýli
2007-05,0,111,22900000,"141,5",161837,Fjölbýli
2007-05,1400,220,39800000,"151,1",263402,Fjölbýli
2007-05,1400,221,32700000,"158,0",206962,Fjölbýli
2007-05,0,111,15400000,"78,9",195184,Fjölbýli
2007-05,5609,545,16000000,"168,8",94787,Sérbýli
2007-05,6100,640,10500000,"101,5",103448,Fjölbýli
2007-05,0,110,47000000,"191,7",245175,Sérbýli
2007-05,0,105,22800000,"110,4",206522,Fjölbýli
2007-05,0,113,30300000,"121,2",250000,Fjölbýli
2007-05,0,101,16700000,"67,1",248882,Fjölbýli
2007-05,0,101,14500000,"45,7",317287,Fjölbýli
2007-05,0,109,16600000,"75,1",221039,Fjölbýli
2007-05,0,108,68000000,"223,9",303707,Sérbýli
2007-05,0,103,55300000,"144,8",381906,Fjölbýli
2007-05,3000,300,16400000,"162,2",101110,Fjölbýli
2007-05,3000,300,14900000,"88,9",167604,Fjölbýli
2007-05,3609,311,30000000,"160,5",186916,Sérbýli
2007-05,8614,850,13800000,"137,9",100073,Einbýli
2007-05,8000,900,19000000,"165,2",115012,Einbýli
2007-05,1400,221,22400000,"103,3",216844,Fjölbýli
2007-05,1604,270,42500000,"248,9",170751,Einbýli
2007-05,0,110,13200000,"44,3",297968,Fjölbýli
2007-05,1604,270,20300000,"106,8",190075,Fjölbýli
2007-05,0,101,19300000,"77,7",248391,Fjölbýli
2007-05,0,108,26000000,"95,2",273109,Fjölbýli
2007-05,0,109,19600000,"100,7",194638,Fjölbýli
2007-05,6000,600,19000000,"122,0",155738,Sérbýli
2007-05,6000,600,13300000,"85,0",156471,Fjölbýli
2007-05,2000,260,24400000,"133,7",182498,Sérbýli
2007-05,2000,230,22750000,"171,0",133041,Fjölbýli
2007-05,1400,221,24900000,"127,2",195755,Fjölbýli
2007-05,1400,221,47300000,"201,5",234739,Einbýli
2007-05,0,111,17500000,"91,0",192308,Fjölbýli
2007-05,0,113,24200000,"95,6",253138,Fjölbýli
2007-05,0,104,23300000,"90,0",258889,Fjölbýli
2007-05,2000,260,26800000,"151,7",176664,Einbýli
2007-05,6000,603,13000000,"82,6",157385,Fjölbýli
2007-05,1000,200,44600000,"179,1",249023,Einbýli
2007-05,0,108,60000000,"237,2",252951,Sérbýli
2007-05,3000,300,10300000,"66,7",154423,Fjölbýli
2007-05,4200,400,24800000,"274,1",90478,Einbýli
2007-05,1000,203,24500000,"106,0",231132,Fjölbýli
2007-05,1000,201,28000000,"112,4",249110,Fjölbýli
2007-05,1000,203,24100000,"98,8",243927,Fjölbýli
2007-05,1000,203,25500000,"97,3",262076,Fjölbýli
2007-05,1000,200,33000000,"183,1",180229,Fjölbýli
2007-05,1000,203,25900000,"98,4",263211,Fjölbýli
2007-05,1000,203,26500000,"110,7",239386,Fjölbýli
2007-05,1000,203,40900000,"160,6",254670,Fjölbýli
2007-05,1000,201,27700000,"109,2",253663,Fjölbýli
2007-05,0,101,16800000,"46,6",360515,Fjölbýli
2007-05,0,112,23400000,"114,3",204724,Fjölbýli
2007-05,0,105,17700000,"66,2",267372,Fjölbýli
2007-05,0,111,19400000,"106,8",181648,Fjölbýli
2007-05,0,108,37800000,"153,5",246254,Fjölbýli
2007-05,0,108,50000000,"230,2",217202,Fjölbýli
2007-05,0,110,17200000,"76,9",223667,Fjölbýli
2007-05,0,112,49500000,"166,2",297834,Einbýli
2007-05,8200,800,22300000,"138,4",161127,Sérbýli
2007-05,0,107,41700000,"165,8",251508,Sérbýli
2007-05,0,101,34800000,"110,7",314363,Fjölbýli
2007-05,8613,860,13236000,"97,7",135476,Fjölbýli
2007-05,1300,210,36000000,"123,4",291734,Sérbýli
2007-05,1400,221,40000000,"161,7",247372,Einbýli
2007-05,1400,220,12800000,"51,5",248544,Fjölbýli
2007-05,0,104,21400000,"86,7",246828,Fjölbýli
2007-05,0,110,45900000,"197,9",231935,Sérbýli
2007-05,0,110,27000000,"127,5",211765,Fjölbýli
2007-05,0,113,20400000,"83,7",243728,Fjölbýli
2007-05,5716,550,26500000,"161,5",164087,Einbýli
2007-05,5716,550,21000000,"127,5",164706,Einbýli
2007-05,8613,860,12960000,"100,2",129341,Fjölbýli
2007-05,1400,220,21800000,"120,9",180314,Fjölbýli
2007-05,1400,220,37300000,"184,8",201840,Sérbýli
2007-05,1400,221,43000000,"197,1",218163,Sérbýli
2007-05,1300,210,35000000,"166,3",210463,Sérbýli
2007-05,0,109,20300000,"108,8",186581,Fjölbýli
2007-05,0,111,17000000,"87,5",194286,Fjölbýli
2007-05,0,110,45000000,"168,0",267857,Sérbýli
2007-05,0,113,29900000,"112,4",266014,Fjölbýli
2007-05,1400,220,21000000,"130,0",161538,Fjölbýli
2007-05,1000,203,22900000,"96,3",237799,Fjölbýli
2007-05,1000,201,25500000,"107,6",236989,Einbýli
2007-05,0,110,16400000,"74,0",221622,Fjölbýli
2007-05,0,111,19400000,"104,9",184938,Fjölbýli
2007-05,0,101,25000000,"130,2",192012,Fjölbýli
2007-05,0,101,55000000,"177,2",310384,Fjölbýli
2007-05,8200,800,18900000,"74,6",253351,Sérbýli
2007-05,2000,260,12000000,"79,8",150376,Fjölbýli
2007-05,1000,201,24000000,"95,6",251046,Fjölbýli
2007-05,7300,740,11000000,"69,8",157593,Einbýli
2007-05,2000,230,8000000,"46,3",172786,Fjölbýli
2007-05,1000,200,17650000,"78,1",225992,Fjölbýli
2007-05,1000,203,25900000,"112,7",229814,Fjölbýli
2007-04,1000,203,21900000,"101,8",215128,Fjölbýli
2007-03,1000,203,22300000,"102,3",217986,Fjölbýli
2007-03,1000,203,23500000,"131,3",178979,Fjölbýli
2007-04,1000,203,29900000,"136,4",219208,Fjölbýli
2007-04,1000,203,38900000,"185,5",209704,Fjölbýli
2007-05,1000,203,32700000,"136,7",239210,Fjölbýli
2007-05,1000,203,27956000,"125,2",223291,Fjölbýli
2007-05,1000,200,30500000,"123,5",246964,Fjölbýli
2007-05,1000,200,56100000,"287,2",195334,Einbýli
2007-05,1000,203,28500000,"128,3",222136,Fjölbýli
2007-05,1000,201,34500000,"135,1",255366,Fjölbýli
2007-05,1000,200,31500000,"146,2",215458,Fjölbýli
2006-09,1000,200,15500000,"90,1",172031,Fjölbýli
2007-05,1000,201,22200000,"80,2",276808,Fjölbýli
2007-05,1000,200,25000000,"99,2",252016,Fjölbýli
2007-05,1000,201,26000000,"121,8",213465,Fjölbýli
2007-05,1000,200,15200000,"63,0",241270,Fjölbýli
2007-05,1000,203,31500000,"133,4",236132,Fjölbýli
2007-05,1000,203,30800000,"127,6",241379,Fjölbýli
2007-05,0,112,29000000,"121,5",238683,Fjölbýli
2007-05,0,107,22000000,"112,3",195904,Fjölbýli
2007-05,0,107,36000000,"105,5",341232,Fjölbýli
2007-04,0,112,41100000,"164,2",250305,Sérbýli
2007-05,0,110,16400000,"58,8",278912,Fjölbýli
2007-05,0,111,15100000,"63,6",237421,Fjölbýli
2007-05,0,116,41000000,"192,7",212766,Einbýli
2007-05,3000,300,21500000,"160,4",134040,Fjölbýli
2007-02,6000,600,14100000,"55,1",255898,Fjölbýli
2007-05,6000,603,16400000,"104,9",156339,Fjölbýli
2007-05,6000,600,18000000,"99,0",181818,Fjölbýli
2007-05,6000,600,18200000,"185,5",98113,Sérbýli
2007-05,8716,810,20400000,"147,2",138587,Einbýli
2007-05,8716,810,19200000,"116,4",164948,Sérbýli
2007-05,7400,700,12700000,"84,5",150296,Fjölbýli
2007-05,0,107,16100000,"51,9",310212,Fjölbýli
2007-05,0,105,17600000,"74,5",236242,Fjölbýli
2007-05,0,112,28600000,"127,3",224666,Fjölbýli
2007-05,3000,300,18200000,"124,4",146302,Fjölbýli
2007-05,5613,540,11800000,"144,0",81944,Sérbýli
2007-05,0,105,17700000,"81,0",218519,Fjölbýli
2007-05,6000,603,10500000,"60,7",172982,Fjölbýli
2007-05,6000,600,15750000,"95,5",164921,Fjölbýli
2007-05,2300,240,21600000,"130,5",165517,Sérbýli
2007-05,1400,220,26700000,"99,0",269697,Einbýli
2007-05,0,105,44750000,"143,4",312064,Fjölbýli
2007-05,0,113,22900000,"96,4",237552,Fjölbýli
2007-05,0,105,23200000,"101,3",229023,Fjölbýli
2007-03,6515,604,10000000,"95,2",105042,Fjölbýli
2007-05,6000,603,12000000,"76,5",156863,Fjölbýli
2007-05,6000,603,12200000,"69,9",174535,Fjölbýli
2007-03,1300,210,28900000,"115,4",250433,Fjölbýli
2007-05,1400,220,22200000,"81,8",271394,Fjölbýli
2007-05,1400,220,18300000,"74,8",244652,Fjölbýli
2007-05,1400,220,28500000,"124,3",229284,Fjölbýli
2007-05,6100,670,5750000,"142,0",40493,Einbýli
2007-05,0,108,56000000,"221,4",252936,Sérbýli
2007-05,0,105,25000000,"108,0",231481,Fjölbýli
2007-05,0,110,34000000,"124,7",272654,Fjölbýli
2007-05,1604,270,18300000,"61,9",295638,Sérbýli
2007-05,1604,270,26000000,"116,9",222412,Fjölbýli
2007-05,0,101,17800000,"60,7",293245,Fjölbýli
2007-05,8717,815,18800000,"108,8",172794,Sérbýli
2007-05,1400,221,29200000,"127,9",228303,Fjölbýli
2007-05,0,112,55500000,"187,8",295527,Einbýli
2007-05,6000,603,17200000,"94,5",182011,Sérbýli
2007-05,2000,260,13300000,"110,1",120799,Fjölbýli
2007-05,0,108,25600000,"109,3",234218,Sérbýli
2007-05,0,105,14500000,"54,0",268519,Fjölbýli
2007-05,0,105,24700000,"79,4",311083,Fjölbýli
2007-05,0,110,19500000,"92,4",211039,Fjölbýli
2007-05,1000,nan,47000000,"127,9",367475,Einbýli
2007-05,0,105,28300000,"95,8",295407,Fjölbýli
2007-05,1300,210,48500000,"232,3",208782,Einbýli
2007-05,1400,220,15000000,"57,8",259516,Fjölbýli
2007-05,0,101,20700000,"112,0",184821,Fjölbýli
2007-05,0,107,24300000,"79,0",307595,Fjölbýli
2007-05,0,105,21200000,"70,7",299859,Fjölbýli
2007-05,0,108,43000000,"148,0",290541,Einbýli
2007-05,0,101,14400000,"50,9",282908,Fjölbýli
2007-05,0,105,28400000,"119,0",238655,Fjölbýli
2007-05,0,113,27800000,"126,0",220635,Fjölbýli
2007-05,0,105,15700000,"62,2",252412,Fjölbýli
2007-04,8200,800,25000000,"96,1",260146,Einbýli
2007-05,8200,800,35500000,"197,4",179838,Einbýli
2007-05,2000,230,9000000,"58,9",152801,Fjölbýli
2007-05,0,101,17300000,"64,9",266564,Fjölbýli
2007-05,0,108,23200000,"121,1",191577,Fjölbýli
2007-05,0,109,19100000,"111,3",171608,Fjölbýli
2007-05,1604,270,49000000,"211,9",231241,Sérbýli
2007-05,3000,300,30800000,"281,4",109453,Einbýli
2007-05,3609,310,27000000,"157,7",171211,Einbýli
2007-05,4200,400,11300000,"122,5",92245,Fjölbýli
2007-03,2000,260,10500000,"65,9",159332,Fjölbýli
2007-05,2000,260,15300000,"70,0",218571,Fjölbýli
2007-05,0,105,19500000,"79,2",246212,Fjölbýli
2007-05,0,110,22400000,"75,7",295905,Fjölbýli
2007-05,3714,355,13500000,"106,3",126999,Fjölbýli
2007-05,4200,400,6200000,"60,1",103161,Fjölbýli
